index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
56,5.6,0.834122,0.694355,-2.57765,1.63532,0.386752,-0.472987,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.8216e-10,2.12275e-10,7.30328e-12,-1.58938e-10,1.49176e-10,3.50914e-11
57,5.7,0.934122,0.769631,-2.57506,1.57895,0.439651,-0.460547,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82044e-10,2.1235e-10,7.30033e-12,-1.58885e-10,1.49199e-10,3.50825e-11
58,5.8,1.03412,0.844907,-2.57247,1.52258,0.492551,-0.448107,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.81913e-10,2.12302e-10,7.3012e-12,-1.5896e-10,1.49225e-10,3.50725e-11
59,5.9,1.13412,0.920183,-2.56988,1.4662,0.54545,-0.435668,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.8205e-10,2.12247e-10,7.29775e-12,-1.58901e-10,1.49112e-10,3.50789e-11
60,6,1.23412,0.995458,-2.5673,1.40983,0.59835,-0.423228,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82205e-10,2.12336e-10,7.3033e-12,-1.58987e-10,1.49287e-10,3.50862e-11
61,6.1,1.33412,1.07073,-2.56471,1.35346,0.651249,-0.410788,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82057e-10,2.12275e-10,7.2995e-12,-1.58922e-10,1.49162e-10,3.50945e-11
62,6.2,1.43412,1.14601,-2.56212,1.29708,0.704149,-0.398348,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.81887e-10,2.12205e-10,7.30058e-12,-1.58847e-10,1.49193e-10,3.50823e-11
63,6.3,1.53412,1.22129,-2.55953,1.24071,0.757049,-0.385908,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82068e-10,2.12313e-10,7.30184e-12,-1.58949e-10,1.49229e-10,3.50679e-11
64,6.4,1.63412,1.29656,-2.55694,1.18434,0.809948,-0.373468,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82283e-10,2.12442e-10,7.30335e-12,-1.59071e-10,1.49272e-10,3.5103e-11
65,6.5,1.73412,1.37184,-2.55435,1.12796,0.862848,-0.361029,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82083e-10,2.12367e-10,7.30516e-12,-1.58988e-10,1.49324e-10,3.50878e-11
66,6.6,1.83412,1.44711,-2.55177,1.07159,0.915747,-0.348589,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82349e-10,2.12275e-10,7.29937e-12,-1.58886e-10,1.49132e-10,3.50691e-11
67,6.7,1.93412,1.52239,-2.54918,1.01521,0.968647,-0.336149,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82105e-10,2.12159e-10,7.30114e-12,-1.58757e-10,1.49179e-10,3.50818e-11
68,6.8,2.03412,1.59767,-2.54659,0.958841,1.02155,-0.323709,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82455e-10,2.12342e-10,7.31387e-12,-1.58923e-10,1.49241e-10,3.50983e-11
69,6.9,2.13412,1.67294,-2.544,0.902467,1.07445,-0.311269,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82144e-10,2.1259e-10,7.30656e-12,-1.58755e-10,1.49324e-10,3.51206e-11
70,7,2.23412,1.74822,-2.54141,0.846094,1.12735,-0.29883,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82653e-10,2.12467e-10,7.31101e-12,-1.58992e-10,1.49443e-10,3.50929e-11
71,7.1,2.33412,1.82349,-2.53882,0.78972,1.18025,-0.28639,1,0.752759,0.0258838,-0.563735,0.528996,0.124398,2.82224e-10,2.12276e-10,7.2989e-12,-1.58751e-10,1.49019e-10,3.50499e-11
