index,time_from_start,position_0(joint1),position_1(joint2),position_2(joint3),position_3(joint4),position_4(joint5),position_5(joint6),velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,acceleration_0,acceleration_1,acceleration_2,acceleration_3,acceleration_4,acceleration_5
36,3.6,-0.877979,-0.537016,-2.61999,2.55749,-0.478585,-0.676479,-0.179185,0.263447,0.00905865,-0.197293,0.185135,0.0435362,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
37,3.7,-0.899298,-0.505671,-2.61891,2.53401,-0.456557,-0.671299,-0.2472,0.363447,0.0124972,-0.272182,0.255409,0.0600618,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
38,3.8,-0.927419,-0.464327,-2.61749,2.50305,-0.427503,-0.664466,-0.315216,0.463447,0.0159357,-0.347071,0.325683,0.0765874,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
39,3.9,-0.962341,-0.412982,-2.61573,2.4646,-0.391421,-0.655981,-0.383231,0.563447,0.0193742,-0.421961,0.395958,0.093113,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
40,4,-1.00406,-0.351637,-2.61362,2.41866,-0.348311,-0.645844,-0.451247,0.663447,0.0228127,-0.49685,0.466232,0.109639,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
41,4.1,-1.05259,-0.280293,-2.61116,2.36523,-0.298174,-0.634054,-0.519263,0.763447,0.0262512,-0.571739,0.536506,0.126164,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
42,4.2,-1.10792,-0.198948,-2.60837,2.30431,-0.24101,-0.620611,-0.587278,0.863447,0.0296897,-0.646628,0.60678,0.14269,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
43,4.3,-1.17005,-0.107603,-2.60523,2.2359,-0.176818,-0.605516,-0.655294,0.963447,0.0331282,-0.721517,0.677054,0.159216,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256
44,4.4,-1.23761,-0.00827148,-2.60181,2.16151,-0.107014,-0.5891,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.08533e-10,3.06807e-10,1.05547e-11,-2.2967e-10,2.15506e-10,5.07169e-11
45,4.5,-1.30562,0.0917285,-2.59837,2.08663,-0.0367395,-0.572575,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.08754e-10,3.06849e-10,1.05555e-11,-2.29774e-10,2.15519e-10,5.07388e-11
46,4.6,-1.37364,0.191729,-2.59493,2.01174,0.0335347,-0.556049,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.08758e-10,3.06901e-10,1.05565e-11,-2.29634e-10,2.15536e-10,5.07661e-11
47,4.7,-1.44165,0.291729,-2.59149,1.93685,0.103809,-0.539523,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.08763e-10,3.06968e-10,1.05578e-11,-2.29763e-10,2.15557e-10,5.07238e-11
48,4.8,-1.50967,0.391729,-2.58806,1.86196,0.174083,-0.522998,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.08411e-10,3.07056e-10,1.05595e-11,-2.29575e-10,2.15226e-10,5.06679e-11
49,4.9,-1.57768,0.491729,-2.58462,1.78707,0.244357,-0.506472,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.08779e-10,3.07179e-10,1.05619e-11,-2.29742e-10,2.15624e-10,5.06973e-11
50,5,-1.6457,0.591729,-2.58118,1.71218,0.314632,-0.489947,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.08792e-10,3.07359e-10,1.05655e-11,-2.2946e-10,2.15681e-10,5.07408e-11
51,5.1,-1.71372,0.691729,-2.57774,1.63729,0.384906,-0.473421,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.08814e-10,3.07653e-10,1.05712e-11,-2.29696e-10,2.15775e-10,5.08115e-11
52,5.2,-1.78173,0.791729,-2.5743,1.5624,0.45518,-0.456895,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.07843e-10,3.06188e-10,1.05822e-11,-2.29134e-10,2.1494e-10,5.06933e-11
53,5.3,-1.84975,0.891729,-2.57086,1.48751,0.525454,-0.44037,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.0897e-10,3.05991e-10,1.06117e-11,-2.29493e-10,2.14567e-10,5.08431e-11
54,5.4,-1.91776,0.991729,-2.56742,1.41262,0.595728,-0.423844,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.10273e-10,3.03727e-10,1.09517e-11,-2.21954e-10,2.10273e-10,5.25682e-11
55,5.5,-1.98578,1.09173,-2.56399,1.33773,0.666003,-0.407318,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.08744e-10,3.06929e-10,1.05529e-11,-2.29792e-10,2.15683e-10,5.07115e-11
56,5.6,-2.05379,1.19173,-2.56055,1.26284,0.736277,-0.390793,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.08623e-10,3.06713e-10,1.05532e-11,-2.2973e-10,2.15578e-10,5.07223e-11
57,5.7,-2.12181,1.29173,-2.55711,1.18796,0.806551,-0.374267,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.08618e-10,3.0673e-10,1.05535e-11,-2.2966e-10,2.15589e-10,5.07021e-11
58,5.8,-2.18983,1.39173,-2.55367,1.11307,0.876825,-0.357742,-0.680156,1,0.0343851,-0.748892,0.702742,0.165256,-2.08748e-10,3.07023e-10,1.05539e-11,-2.29719e-10,2.15602e-10,5.07136e-11
